"4-play-tavern-las-vegas-3"|"4 Play Tavern"|"sportsbars"|"1"|"4.0"|"https://www.yelp.com/biz/4-play-tavern-las-vegas-3?adjust_creative=ZVY2cX00het4WqBvsZGOrg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=ZVY2cX00het4WqBvsZGOrg"|"7026173181"|"3088 E Sunset Rd"|"Las Vegas"|"NV"|"89120"
"48th-and-crepe-las-vegas"|"48th and Crepe"|"breakfast_brunch"|"107"|"3.5"|"https://www.yelp.com/biz/48th-and-crepe-las-vegas?adjust_creative=ZVY2cX00het4WqBvsZGOrg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=ZVY2cX00het4WqBvsZGOrg"|"7027403311"|"3790 S Las Vegas Blvd"|"Las Vegas"|"NV"|"89109"
"4949-lounge-las-vegas"|"4949 Lounge"|"lounges"|"7"|"3.5"|"https://www.yelp.com/biz/4949-lounge-las-vegas?adjust_creative=ZVY2cX00het4WqBvsZGOrg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=ZVY2cX00het4WqBvsZGOrg"|"7026584901"|"Santa Fe Station Hotel & Casino, 4950 N Rancho Dr"|"Las Vegas"|"NV"|"89130"
"5-dollar-cafe-las-vegas"|"5 Dollar Cafe"|"chinese, thai, tradamerican"|"25"|"3.5"|"https://www.yelp.com/biz/5-dollar-cafe-las-vegas?adjust_creative=ZVY2cX00het4WqBvsZGOrg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=ZVY2cX00het4WqBvsZGOrg"|"7023330030"|"2200 Las Vegas Blvd S"|"Las Vegas"|"NV"|"89104"
"5-o-clock-somewhere-bar-las-vegas"|"5 O'clock Somewhere Bar"|"bars"|"49"|"4.5"|"https://www.yelp.com/biz/5-o-clock-somewhere-bar-las-vegas?adjust_creative=ZVY2cX00het4WqBvsZGOrg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=ZVY2cX00het4WqBvsZGOrg"|"7027333111"|"3555 Las Vegas Blvd S"|"Las Vegas"|"NV"|"89109"
"50-shades-of-green-cafe-las-vegas"|"50 Shades Of Green Cafe"|"pizza, salad, sandwiches"|"3"|"4.5"|"https://www.yelp.com/biz/50-shades-of-green-cafe-las-vegas?adjust_creative=ZVY2cX00het4WqBvsZGOrg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=ZVY2cX00het4WqBvsZGOrg"|"7025969651"|"341 South Martin Luther King Boulevard"|"Las Vegas"|"NV"|"89106"
"50-shades-of-green-las-vegas"|"50 Shades Of Green"|"foodtrucks"|"12"|"4.5"|"https://www.yelp.com/biz/50-shades-of-green-las-vegas?adjust_creative=ZVY2cX00het4WqBvsZGOrg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=ZVY2cX00het4WqBvsZGOrg"|"7025969651"|"301 S Mlk Blvd, 89106"|"Las Vegas"|"NV"|"89106"
"50s-diner-omelet-house-las-vegas"|"50's Diner Omelet House"|"breakfast_brunch, diners, tradamerican"|"218"|"4.0"|"https://www.yelp.com/biz/50s-diner-omelet-house-las-vegas?adjust_creative=ZVY2cX00het4WqBvsZGOrg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=ZVY2cX00het4WqBvsZGOrg"|"7027370377"|"3050 E Desert Inn Rd, Ste 140"|"Las Vegas"|"NV"|"89121"
"5th-avenue-pub-las-vegas"|"5th Avenue Pub"|"pubs"|"8"|"2.5"|"https://www.yelp.com/biz/5th-avenue-pub-las-vegas?adjust_creative=ZVY2cX00het4WqBvsZGOrg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=ZVY2cX00het4WqBvsZGOrg"|"7023855000"|"906 S 6th St"|"Las Vegas"|"NV"|"89101"
"6500-tavern-las-vegas-2"|"6500 Tavern"|"pizza, salad, tapas"|"1"|"5.0"|"https://www.yelp.com/biz/6500-tavern-las-vegas-2?adjust_creative=ZVY2cX00het4WqBvsZGOrg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=ZVY2cX00het4WqBvsZGOrg"|"7022276000"|"6500 W Sahara Ave"|"Las Vegas"|"NV"|"89146"
